X,Y,Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
-8256400.76609582,4957619.76041307,1614122,Burger King #27012,2363 Forest Ave,,Staten Island,NY,10303,1535,RICHMOND,Restaurant Meals Program,40.62796,-74.16851,,,253427
-8239176.18996588,4959620.90455655,1613075,Tlaxcalita Deli Market Inc.,5601 5th Ave,,Brooklyn,NY,11220,3425,KINGS,Grocery Store,40.641602,-74.013779,,,253428
-8237460.53397378,4974851.33300496,1617375,Target Store T3412,258 8th Ave,,New York,NY,10011,1619,NEW YORK,Super Store,40.745338,-73.998367,,,253433
-8198854.82324718,4968984.12880873,1614060,Burger King #1087,340 Hempstead Tpke,,West Hempstead,NY,11552,1330,NASSAU,Restaurant Meals Program,40.705395,-73.651566,,,253434
-8227449.01556929,4961769.48721845,1662583,Hegeman Convenience Corp.,622 Chester St,,Brooklyn,NY,11212,5278,KINGS,Convenience Store,40.656246,-73.908432,,,253470
-8230483.58488831,4983398.3735929,1614130,Burger King #23934,200 E 125th St,,New York,NY,10035,1738,NEW YORK,Restaurant Meals Program,40.803482,-73.935692,,,253478
-8237609.14549399,4970735.26963442,1617411,Jojo Duck,131 Walker St,,New York,NY,10013,4108,NEW YORK,Restaurant Meals Program,40.717319,-73.999702,,,253479
-8134242.54176197,4988008.09629062,1616258,7 Eleven Store #38678b,974 Portion Rd,,Ronkonkoma,NY,11779,1975,SUFFOLK,Convenience Store,40.83482,-73.071144,,,253480
-8227726.75769881,4963768.10412311,1648917,Healthy Taste Deli & Juice Bar Inc,416 Rockaway Ave,,Brooklyn,NY,11212,5634,KINGS,Convenience Store,40.669865,-73.910927,,,253484
-8232799.58689426,4963239.61010848,1611753,Alqadir Deli & Grocery Inc.,1649 Bedford Ave,,Brooklyn,NY,11225,2009,KINGS,Convenience Store,40.666264,-73.956497,,,253515
-8233005.19399376,4963674.61393459,1606338,The Meat Haven Meat Market,855 Franklin Ave,,Brooklyn,NY,11225,1338,KINGS,Grocery Store,40.669228,-73.958344,,,253520
-8224562.27853403,4994863.45668079,1614127,Burger King #23277,3440 Jerome Ave,,Bronx,NY,10467,1002,BRONX,Restaurant Meals Program,40.881397,-73.8825,,,253523
-8224137.59467666,4994839.8990857,1611157,Prime Grocery And  Vegetable Corp,145 E Gun Hill Rd,,Bronx,NY,10467,2104,BRONX,Grocery Store,40.881237,-73.878685,,,253527
-8215793.19696629,4971409.43378148,1602931,Popeye's,16417 Union Tpke,,Fresh Meadows,NY,11366,1236,QUEENS,Restaurant Meals Program,40.721909,-73.803726,,,253529
-8227029.45240849,4993455.54866781,1642336,Gollo Grocery Store & Deli Corp,212 W Kingsbridge Rd,,Bronx,NY,10463,7324,BRONX,Convenience Store,40.871834,-73.904663,,,253537
-8224456.97029574,4995051.03606379,1614307,El Valle Restaurant,3535 Jerome Ave,,Bronx,NY,10467,1050,BRONX,Restaurant Meals Program,40.882671,-73.881554,,,253539
-8240547.75741195,4956724.0574202,1614049,Burger King #9418,8516 5th Ave,,Brooklyn,NY,11209,4704,KINGS,Restaurant Meals Program,40.621853,-74.0261,,,253554
-8227473.61717675,4959137.37705589,1605444,8602 Deli Food Corp.,8602 Flatlands Ave,,Brooklyn,NY,11236,3627,KINGS,Convenience Store,40.638306,-73.908653,,,253560
-8223547.37873647,4973181.72315449,1653206,Popeye's #11412,8930 Queens Blvd,,Elmhurst,NY,11373,4946,QUEENS,Restaurant Meals Program,40.733974,-73.873383,,,253561
-8224100.19132775,4965518.31137941,1614897,Fulton 3158 Grocery Store Inc,3158 Fulton St,,Brooklyn,NY,11208,1923,KINGS,Convenience Store,40.681789,-73.878349,,,253565
-8234984.89981803,4966309.70628069,1434746,Mr. Mango,59 Lafayette Ave,,Brooklyn,NY,11217,1456,KINGS,Grocery Store,40.68718,-73.976128,,,253570
-8222391.43714407,4975476.99594732,1614824,Corona Stop Corp,4008 National Street,Unit C,Corona,NY,11368,    ,QUEENS,Convenience Store,40.749596,-73.862999,,,253594
-8230616.05508235,4983263.22440011,1617431,Andy's Restaurant,2262 3rd Ave,,New York,NY,10035,2209,NEW YORK,Restaurant Meals Program,40.802563,-73.936882,,,253602
-8250845.58954676,4958554.85788049,1598934,New West Street Deli Inc.,1078 Castleton Ave,,Staten Island,NY,10310,1710,RICHMOND,Grocery Store,40.634335,-74.118607,,,253603
-8233261.67410055,4950238.04435093,1615217,Brighton Gourmet Deli Grill Corp,624 Brighton Beach Ave,,Brooklyn,NY,11235,6974,KINGS,Convenience Store,40.577614,-73.960648,,,253606
-8229417.70076397,4955521.79985974,1602936,Popeye's,2343 Utica Ave,,Brooklyn,NY,11234,4645,KINGS,Restaurant Meals Program,40.613655,-73.926117,,,253645
-8224681.94698664,4985464.22737451,1473109,Valencia Bakery 1,801 Edgewater Rd,,Bronx,NY,10474,4995,BRONX,Convenience Store,40.817528,-73.883575,,,253647
-8219715.3165854,4961482.91381075,1602934,Popeye's,16150 Crossbay Blvd,,Howard Beach,NY,11414,3441,QUEENS,Restaurant Meals Program,40.654293,-73.838959,,,253648
-8226994.60940787,4992142.63650029,1614692,New Fordham Meat Market Corp ,91 W Fordham Rd,,Bronx,NY,10468,5124,BRONX,Grocery Store,40.862915,-73.90435,,,253649
-8634020.96915458,5340818.77435454,1609935,Culver Food Market Llc,2332 Culver Rd,,Rochester,NY,14609,1640,MONROE,Convenience Store,43.189228,-77.56073,,,253650
-8222540.04866428,4973658.15876181,1610252,Best Stop 2 Deli & Grocery Corp.,96-19 57th Ave,,Corona,NY,11368,3445,QUEENS,Convenience Store,40.737217,-73.864334,,,253664
-8231845.02226071,4958485.47424915,1613776,H L Convenience Inc.    Dba Sky Deli,2112 Nostrand Ave,,Brooklyn,NY,11210,3031,KINGS,Convenience Store,40.633862,-73.947922,,,253700
-8231656.44704331,4958099.83930274,1610065,Star Brite Flatbush Inc,1608 Flatbush Ave,,Brooklyn,NY,11210,3251,KINGS,Grocery Store,40.631233,-73.946228,,,253705
-8226827.2962132,4994371.55646826,1617425,Bailey Seafood Kuchifrito Restaraunt,146 W 231st St,,Bronx,NY,10463,5603,BRONX,Restaurant Meals Program,40.878056,-73.902847,,,253774
-8236526.34080704,4971973.03543411,1612376,2nd Avenue Gourmet Deli & Grill Corp,53 2nd Avenue,,New York,NY,10003,    ,NEW YORK,Convenience Store,40.725746,-73.989975,,,253779
-8222928.21972868,4994246.85539075,1613978,Mobil Mart LC,688 E Gun Hill Rd,,Bronx,NY,10467,5620,BRONX,Convenience Store,40.877209,-73.867821,,,253784
-8226308.43606662,4995215.06055554,1609915,Bailey Gourmet Deli Inc.,3654 Bailey Ave,,Bronx,NY,10463,4253,BRONX,Convenience Store,40.883785,-73.898186,,,253794
-8239883.62532988,5027006.82891816,1605857,Maharaja Nanuet Farmers Market,199 W Route 59,,Nanuet,NY,10954,2211,ROCKLAND,Grocery Store,41.09935,-74.020134,,,253808
-8232965.23029656,4960544.30890221,1614118,Burger King #9953,971 Flatbush Ave,,Brooklyn,NY,11226,4019,KINGS,Restaurant Meals Program,40.647896,-73.957985,,,253818
-8478172.68016858,5314874.33696573,1591101,Amigos Convenience Llc,1907 South Ave,,Syracuse,NY,13207,2020,ONONDAGA,Convenience Store,43.019066,-76.160721,,,253822
-8227763.27049179,4965418.19883366,1480343,Chris Grocery Deli Inc,59 Rockaway Ave,,Brooklyn,NY,11233,2276,KINGS,Convenience Store,40.681107,-73.911255,,,253827
-8224164.75663241,4975212.94307947,1243178,One Stop Shop Market Inc.,8727 Britton Ave,,Elmhurst,NY,11373,1435,QUEENS,Grocery Store,40.747799,-73.878929,,,253828
-8234598.39854599,4954123.36014568,1615393,Pineapple Minimarket Corp,470 Kings Hwy,,Brooklyn,NY,11223,1804,KINGS,Grocery Store,40.604118,-73.972656,,,253833
-8200811.59725635,4951775.04035306,1614187,Baba Food Center Inc.,166 W Park Ave,,Long Beach,NY,11561,3340,NASSAU,Convenience Store,40.5881,-73.669144,,,253838
-8228452.89473726,4994443.99277364,1612585,Junior Market Corp Dba Ben's Market N/A,19 Knolls Cres,,Bronx,NY,10463,6301,BRONX,Grocery Store,40.878548,-73.91745,,,253840
-8222812.67009724,4964637.00385562,1602924,Popeye's,624 Conduit Blvd,,Brooklyn,NY,11208,3260,KINGS,Restaurant Meals Program,40.675785,-73.866783,,,253850
-8223048.77873721,4989081.77508698,1614106,Taylor Mini Market Corp.,1703 Taylor Ave,,Bronx,NY,10460,2606,BRONX,Convenience Store,40.842117,-73.868904,,,253851
-8760649.89555818,5297080.49692071,1614717,Charlie's Mini Mart Inc,4776 Broadway,,Depew,NY,14043,3820,ERIE,Convenience Store,42.902088,-78.698257,,,253854
-8229983.31509668,4990250.05187916,1615969,All Nyc Houseware Distributor Inc.,359 Audubon Ave,,New York,NY,10033,4211,NEW YORK,Convenience Store,40.850056,-73.931198,,,253855
-8230695.09192082,4989967.05676036,1619452,4188 Broadway Food Corp/Metro Acres Supermarket,4188 Broadway,,New York,NY,10033,3736,NEW YORK,Super Store,40.848133,-73.937592,,,253857
-8781614.91789826,5319743.42796446,1613867,Corner Store,1091 Oliver St,,North Tonawanda,NY,14120,2672,NIAGARA,Convenience Store,43.051037,-78.886589,,,253859
-8229994.33572628,4991537.39334254,1607689,Hillside Gourmet Deli,4534 Broadway,,New York,NY,10040,2404,NEW YORK,Convenience Store,40.858803,-73.931297,,,253916
-8220345.49622279,5314389.40955833,1615210,Sanders Meat Market,2100 Doubleday Ave,Ste 11,Ballston Spa,NY,12020,2471,SARATOGA,Grocery Store,43.015881,-73.84462,,,253942
-8314352.80244687,5068263.4097617,1614276,Port Jervis Food Mart,3 W Main St,,Port Jervis,NY,12771,1816,ORANGE,Convenience Store,41.37804,-74.689102,,,253949
-8220679.23205618,4988413.89384287,1623254,Al Insaf Halal Grocery,1430 Zerega Ave,,Bronx,NY,10462,5423,BRONX,Convenience Store,40.837578,-73.847618,,,254061
-8231440.70987015,4981680.25048834,1618965,Fresh Harvest,1925 3rd Ave,,New York,NY,10029,4004,NEW YORK,Supermarket,40.791798,-73.94429,,,254062
-8231761.7552816,4981446.31856654,889797,Smashiess Corp.,153 E 103rd St,,New York,NY,10029,5362,NEW YORK,Convenience Store,40.790207,-73.947174,,,254063
-8231957.90022438,4980845.12012635,1618211,Heavenly Market,1760 3rd Ave,,New York,NY,10029,6810,NEW YORK,Convenience Store,40.786118,-73.948936,,,254064
-8207673.8872663,4977109.96218148,1618548,New Nature Farm Supermarket Inc.,24926 Horace Harding Expy,,Little Neck,NY,11362,2050,QUEENS,Other,40.760708,-73.730789,,,254079
-8217716.90908668,4966907.8090053,1620253,Chris Seafood & West Indian Store,12420 101st Ave,,South Richmond Hill,NY,11419,1438,QUEENS,Convenience Store,40.691254,-73.821007,,,254080
-8472783.81493877,5322372.21685971,1616736,2400 James Service Station Llc,2400 James St,,Syracuse,NY,13206,2820,ONONDAGA,Convenience Store,43.068291,-76.112312,,,254081
-8405550.73868181,5238532.04662863,423937,Polkville Store,108 County Road 33,,Norwich,NY,13815,3438,CHENANGO,Convenience Store,42.515617,-75.508347,,,254082
-8641059.92319642,5324822.65101682,1618114,95 Nutrition 12,100 Marketplace Dr,,Rochester,NY,14623,6000,MONROE,Other,43.08437,-77.623962,,,254083
-8468119.52827453,5184330.70769067,1045164,Tull's Market,18 State Route 38b,,Endicott,NY,13760,1368,BROOME,Convenience Store,42.155697,-76.070412,,,254084
-8209449.76710292,4970524.65794685,1623286,7 Star Express Corp,21179 Jamaica Ave,,Queens Village,NY,11428,1621,QUEENS,Convenience Store,40.715885,-73.746742,,,254087
-8236010.82024518,4963869.37393777,1623285,402 New Way Gourmet Deli Corp.,402 5th Ave,,Brooklyn,NY,11215,3306,KINGS,Convenience Store,40.670555,-73.985344,,,254129
-8226005.2017737,4989750.43786084,1666159,Star One Deli Grocery 1 Corp,541 E Tremont Ave,,Bronx,NY,10457,4627,BRONX,Convenience Store,40.846661,-73.895462,,,254130
-8227775.18167731,4965493.20975046,1625090,Marion Deli Grocery Corp,45 Rockaway Ave,,Brooklyn,NY,11233,2515,KINGS,Convenience Store,40.681618,-73.911362,,,254131
-8773543.14162084,5301323.80343333,1430610,Super Stop Deli Inc,2756 Bailey Ave,,Buffalo,NY,14215,3252,ERIE,Convenience Store,42.930004,-78.814079,,,254136
-8229581.56305441,4965009.97924732,1649184,Rochester Grocery & Grill Corp,22 Rochester Ave,,Brooklyn,NY,11233,3012,KINGS,Convenience Store,40.678326,-73.927589,,,254155
-8226850.22802831,4991476.16461009,1620682,Carlos Pharmacy Corp,18 E 183rd St,,Bronx,NY,10453,1241,BRONX,Convenience Store,40.858387,-73.903053,,,254165
-8228066.50478472,4979041.01188677,1621368,Athena Gourmet Market,23-38 31st Street,,Astoria,NY,11105,    ,QUEENS,Convenience Store,40.773846,-73.913979,,,254166
-8229867.87678473,4987570.2423053,1626614,Pascual Mini Market Corp,959 Ogden Ave,,Bronx,NY,10452,5411,BRONX,Grocery Store,40.831844,-73.930161,,,254167
-8228503.87906404,4990008.11482521,1620294,Family Grill 1 Corp.,1712 University Ave,,Bronx,NY,10453,6943,BRONX,Convenience Store,40.848412,-73.917908,,,254168
-8234115.16063646,4960488.26249555,1665579,Prospect Park South Deli Grocery Inc,1201 Church Ave,,Brooklyn,NY,11218,2905,KINGS,Convenience Store,40.647514,-73.968315,,,254170
-8229601.15528479,4985387.88625152,1621392,Hostos Deli Inc.,430 Grand Concourse,,Bronx,NY,10451,5328,BRONX,Convenience Store,40.817009,-73.927765,,,254171
-8237880.09713458,4954618.95713576,1621707,E Food Market Inc,8511 18th Ave,,Brooklyn,NY,11214,2912,KINGS,Grocery Store,40.607498,-74.002136,,,254172
-8225893.99360239,4975632.16890796,1620871,Ar Razzaq Supermart Inc,71-12 35th Ave,,Jackson Heights,NY,11372,    ,QUEENS,Grocery Store,40.750652,-73.894463,,,254174
-8636769.33606277,5334824.60391738,1648149,Henry's Gas & Convenience,380 Park Ave,,Rochester,NY,14607,2810,MONROE,Convenience Store,43.149956,-77.585419,,,254176
-8222103.56494088,4985186.96044719,1499501,F & M Convenience Corp,511 Soundview Ave,,Bronx,NY,10473,2927,BRONX,Convenience Store,40.815643,-73.860413,,,254178
-8218033.72435748,4972605.71222494,1620111,Jewel Bagels,6948 Main St,,Flushing,NY,11367,1723,QUEENS,Other,40.730053,-73.823853,,,254179
-8642694.8725577,5341330.72865501,1617063,Dewey One Stop Mart Ii Inc,1428 Dewey Ave,,Rochester,NY,14613,1128,MONROE,Convenience Store,43.192581,-77.638649,,,254184
-8222720.94283682,4977243.99744905,1669494,Jay Goga 103 Inc,10301 Astoria Blvd,,East Elmhurst,NY,11369,2007,QUEENS,Convenience Store,40.76162,-73.865959,,,254191
-8228123.38904451,4988653.5842295,1514787,Dona Lucy Grocery Corp,161 E 170th St,,Bronx,NY,10452,7014,BRONX,Convenience Store,40.839207,-73.91449,,,254208
-8226695.71657509,4968827.29922403,1620816,67 Forest Deli & Grocery,6701 Forest Ave,,Ridgewood,NY,11385,4449,QUEENS,Convenience Store,40.704327,-73.901665,,,254210
-8276705.88649448,5320094.41853468,1619906,Convenience/Deli Store Inc,98 Spring St,,Gloversville,NY,12078,2810,FULTON,Convenience Store,43.053341,-74.350914,,,254211
-8620367.63360878,5314724.5168336,1617831,95 Nutrition 10,400 Commerce Dr,,Victor,NY,14564,9656,ONTARIO,Other,43.018082,-77.43808,,,254212
-8223097.2027157,4976624.98151316,1664505,Rlm Ny 118 Inc.,9903 Northern Blvd,,Corona,NY,11368,1083,QUEENS,Convenience Store,40.757408,-73.869339,,,254234
-8226803.58516167,4965312.36249077,1619564,Popeyes #6091,1630 Bushwick Ave,,Brooklyn,NY,11207,1803,KINGS,Restaurant Meals Program,40.680386,-73.902634,,,254241
-8227511.02052566,4965532.99072443,1623071,Gaston Food Center Corp,16 Mother Gaston Blvd,,Brooklyn,NY,11233,2510,KINGS,Convenience Store,40.681889,-73.908989,,,254243
-8227702.15609135,4988841.04416771,1656320,Omega Food Grocery Corp,253 E 172nd St,,Bronx,NY,10457,8902,BRONX,Convenience Store,40.840481,-73.910706,,,254244
-8218189.90560306,4966768.33651947,839600,A Z Grocery And Meat Inc,11917 101st Ave,,South Richmond Hill,NY,11419,1322,QUEENS,Convenience Store,40.690304,-73.825256,,,254270
-8258407.74519533,4952639.65153592,1615463,Maestro Gourmet Deli Corp,3956 Victory Blvd,,Staten Island,NY,10314,6738,RICHMOND,Convenience Store,40.593998,-74.186539,,,254284
-8237826.663779,4956777.7356921,1620456,J&K Convenience Store Inc.,6901 14th Ave,,Brooklyn,NY,11228,1701,KINGS,Convenience Store,40.622219,-74.001656,,,254286
-8232646.74523341,4973268.10568525,1619464,Sam Organic Food Corporation,1043 Manhattan Ave,,Brooklyn,NY,11222,7178,KINGS,Convenience Store,40.734562,-73.955124,,,254287
-8217007.69261084,4968579.72505442,1618681,Alnageeb Deli Grocery Corp,13819 Jamaica Ave,,Jamaica,NY,11435,3611,QUEENS,Convenience Store,40.702641,-73.814636,,,254288
-8155300.96115482,4978257.11077156,1620935,MM Butcher Shop,3 Candlewood Rd,Ste 5,Bay Shore,NY,11706,2348,SUFFOLK,Specialty Store,40.768513,-73.260315,,,254289
-8821009.77249509,5175461.1070309,1624082,Jamestown Farmers Market,17 Third St,,Jamestown,NY,14701,    ,CHAUTAUQUA,Farmers and Markets,42.096603,-79.240479,,,254290
-8191838.68970095,4961751.58530575,1124724,7-Eleven Inc. 32371K,145 W Sunrise Hwy,,Freeport,NY,11520,3442,NASSAU,Convenience Store,40.656124,-73.588539,,,254291
-8220464.38543895,4980518.14488059,1618536,El Ranchero Meat Market Corp.,1507 College Point Blvd,,College Point,NY,11356,2209,QUEENS,Grocery Store,40.783894,-73.845688,,,254335
-8221402.80874634,4988002.94668397,1619139,Mim Deli & Grocery Inc,1404 Unionport Rd,,Bronx,NY,10462,4412,BRONX,Other,40.834785,-73.854118,,,254336
-8730700.16579668,5172084.68578878,1623024,Olean Food Market,111 E Green St,,Olean,NY,14760,3641,CATTARAUGUS,Super Store,42.074093,-78.429214,,,254337
-8779715.02814889,5306053.04760635,1559080,The Corner Store,2815 Delaware Ave,,Buffalo,NY,14217,2750,ERIE,Convenience Store,42.961102,-78.869522,,,254340
-8376180.98346734,5328057.70901315,1616778,Ps Tony Soe,916 Columbia St,,Utica,NY,13502,3462,ONEIDA,Grocery Store,43.105591,-75.244514,,,254392
-8230762.10625427,4965702.53875552,1613515,Palenn Deli Grocery Corp,404 Marcus Garvey Blvd,,Brooklyn,NY,11216,2420,KINGS,Convenience Store,40.683044,-73.938194,,,254413
-8229629.20779647,4963882.8766589,1618163,Amana Food Corp./ IShop Smart Supermarket,237 Rochester Ave,,Brooklyn,NY,11213,3218,KINGS,Grocery Store,40.670647,-73.928017,,,254417
-8231997.86392157,4965001.02532285,1616410,Wholesome Farms Market V Corp.,1306 Atlantic Ave,,Brooklyn,NY,11216,2829,KINGS,Grocery Store,40.678265,-73.949295,,,254420
-8210220.09797921,4954351.06772136,1615575,Mymeds Specialty Pharmacy LLC,1720 Village Ln,,Far Rockaway,NY,11691,4938,QUEENS,Convenience Store,40.605671,-73.753662,,,254424
-8276349.21884597,5081342.40140271,1620553,Welcome Food Mart,844 Route 211 E,,Middletown,NY,10941,1442,ORANGE,Convenience Store,41.466141,-74.34771,,,254429
-8231471.32273012,4988027.66482069,1622651,Heights Grocery Inc,3801A Broadway,,New York,NY,10032,1501,NEW YORK,Other,40.834953,-73.944565,,,254431
-8229134.83793786,4978149.3715459,1619559,Ad Gourmet Deli,2722 30th Ave,,Astoria,NY,11102,2446,QUEENS,Convenience Store,40.76778,-73.923576,,,254516
-8233975.00939755,4958253.12334193,1621737,Gyro King Express,1017 Foster Ave,,Brooklyn,NY,11230,1315,KINGS,Restaurant Meals Program,40.632278,-73.967056,,,254526
-8639858.22929331,5338754.90504281,1620787,Run Busy Mini Market Inc ,928 N Clinton Ave,,Rochester,NY,14621,4579,MONROE,Convenience Store,43.175709,-77.613167,,,254531
-8153724.67716519,4976648.05429041,1661067,Select Meats,1562 Brentwood Rd,,Bay Shore,NY,11706,3238,SUFFOLK,Specialty Store,40.757565,-73.246155,,,254532
-8226715.19748598,4968899.54624838,1654997,Sam Spolem Family Inc,6691 Forest Ave,,Ridgewood,NY,11385,3839,QUEENS,Grocery Store,40.704819,-73.90184,,,254544
-8208310.07815618,4964460.13540989,1647431,2 Hands Deli & Grocery,23314 Merrick Blvd,,Rosedale,NY,11422,1318,QUEENS,Convenience Store,40.67458,-73.736504,,,254566
-8224243.79347087,4993941.3665771,1621573,Bainbridge Fish Market Corp,3163 Bainbridge Ave,,Bronx,NY,10467,3907,BRONX,Specialty Store,40.875134,-73.879639,,,254570
-8456078.98951134,5176471.86645475,1663601,Apple Food & Grocery Inc.,429 Riverside Dr,,Johnson City,NY,13790,2710,BROOME,Convenience Store,42.10334,-75.96225,,,254571
-8224367.80338362,4994984.77919739,1625976,Caridad Restaurant,18 E Gun Hill Rd,,Bronx,NY,10467,2102,BRONX,Restaurant Meals Program,40.882221,-73.880753,,,254575
-8103371.30925569,4992975.34882206,1657708,7 Eleven Store #25150d,450 County Road 111,,Manorville,NY,11949,3341,SUFFOLK,Other,40.868572,-72.793823,,,254593
-8234245.07048222,4954163.09495649,1652553,Sababa Bakery,540 Kings Hwy,,Brooklyn,NY,11223,1920,KINGS,Specialty Store,40.604389,-73.969482,,,254648
-8215517.23594861,4970063.06116823,1650079,164th Mini Market & Deli Corp,8445 164th St,,Jamaica,NY,11432,1711,QUEENS,Convenience Store,40.712742,-73.801247,,,254657
-8232376.68414874,4960661.24445375,1658399,Rofan Deli & Grocery Inc,2602 Snyder Ave,,Brooklyn,NY,11226,4116,KINGS,Convenience Store,40.648693,-73.952698,,,254662
-8210372.93964007,5276453.90547773,1625616,Stewart's Shops 204,956 Loudon Road,,Latham,NY,12110,    ,ALBANY,Convenience Store,42.766209,-73.755035,,,254666
-8232402.17631213,4967668.92337231,1619484,Five Star Deli Food Market Corp,110 Nostrand Ave,,Brooklyn,NY,11205,2823,KINGS,Grocery Store,40.696438,-73.952927,,,254667
-8230958.36251654,4962418.23353725,1617159,Garden Gourmet Deli I Corp.,570 Albany Ave,,Brooklyn,NY,11203,1235,KINGS,Convenience Store,40.660667,-73.939957,,,254669
-8554427.97851535,5213334.83643113,1619441,Shree Hari Ny Corp,127 N Catherine St,,Montour Falls,NY,14865,9511,SCHUYLER,Convenience Store,42.348553,-76.845734,,,254683
-8232216.94067945,4958868.77728141,1623429,Tonel To Go,1407 Flatbush Ave,,Brooklyn,NY,11210,1439,KINGS,Restaurant Meals Program,40.636475,-73.951263,,,254688
-8228567.55381278,4985305.95626952,1610840,KFC G135338,375 E 149th St,,Bronx,NY,10455,3902,BRONX,Restaurant Meals Program,40.816452,-73.91848,,,254708
-8229718.3747086,4958425.47907413,1619085,Popeyes # 10963,4930 Kings Hwy,,Brooklyn,NY,11234,1523,KINGS,Restaurant Meals Program,40.633453,-73.928818,,,254722
-8231041.51817617,4981287.08338735,1626186,EZ Oxford Deli & Grocery Corp,2035 1st Ave,,New York,NY,10029,4802,NEW YORK,Convenience Store,40.789124,-73.940704,,,254768
-8227477.8473174,5121501.02044623,1622212,SRS Food And More Inc,340 Violet Ave,,Poughkeepsie,NY,12601,1221,DUTCHESS,Convenience Store,41.735905,-73.908691,,,254776
-8229384.52755571,4965614.75507913,1615389,Papito Mini Market Corp,259 Patchen Ave,,Brooklyn,NY,11233,1555,KINGS,Convenience Store,40.682446,-73.925819,,,254792
-8213826.29288346,4968784.12747641,1620351,Hp Deli And Grocery Corp.,171-42 Liberty Ave.,,Jamaica,NY,11433,    ,QUEENS,Convenience Store,40.704033,-73.786057,,,254795
-8455828.40933757,5177063.18875294,1660729,King Corner Deli Inc,274 Floral Ave,,Johnson City,NY,13790,2545,BROOME,Convenience Store,42.107281,-75.959999,,,254823
-8218837.11712254,4995335.3567537,1618729,Gees Gourmet Deli Inc. 1,4028 Boston Rd,,Bronx,NY,10475,1123,BRONX,Convenience Store,40.884602,-73.83107,,,254835
-8219035.8224136,4995219.62501086,1620070,Tenten Food Corp,4008 Boston Rd,,Bronx,NY,10475,1118,BRONX,Supermarket,40.883816,-73.832855,,,254839
-8763390.692741,5283278.4200737,1624511,7 Eleven Store 47344A,2721 Southwestern Blvd,,Orchard Park,NY,14127,1459,ERIE,Convenience Store,42.811199,-78.722878,,,254843
-8120034.61251304,4979090.8438427,1615967,Bellport Market Corp.,1721 Montauk Hwy,,Bellport,NY,11713,1907,SUFFOLK,Grocery Store,40.774185,-72.943512,,,254851
-8279333.58307465,5121996.60128935,1614776,Peter's Market 2460,7700 State Route 209,,Napanoch,NY,12458,2750,ULSTER,Grocery Store,41.739227,-74.374519,,,254878
-8252540.76275256,4958968.38278295,1616524,Hola Peru,163 Port Richmond Ave,,Staten Island,NY,10302,1310,RICHMOND,Convenience Store,40.637154,-74.133835,,,254934
-8249013.60468678,4951892.01787321,1624756,Prestige Marketplace RR Corp. T/A Fine Fare,1689 Richmond Rd,,Staten Island,NY,10304,2317,RICHMOND,Supermarket,40.588898,-74.10215,,,254938
-8248356.26309364,4951913.27333688,1621050,La Gran Tenochtitlan Market,643 N Railroad Ave,,Staten Island,NY,10304,3917,RICHMOND,Grocery Store,40.589043,-74.096245,,,254942
-8234462.58876722,4967211.86591706,1624308,Greene-ville Garden,375 Myrtle Ave,,Brooklyn,NY,11205,2407,KINGS,Grocery Store,40.693325,-73.971436,,,254947
-8227735.21798011,4964098.33564247,1617774,1540 Deli And Grocery Corp.,1540 E New York Ave,,Brooklyn,NY,11212,6861,KINGS,Convenience Store,40.672115,-73.911003,,,254949
-8236728.49700232,4966809.15036742,1592918,113 Bistro Corp,113 Court St,,Brooklyn,NY,11201,5603,KINGS,Restaurant Meals Program,40.690582,-73.991791,,,254950
-8236875.43873017,4958640.96467732,1620302,Healthee Emporium,1267 50th St,,Brooklyn,NY,11219,3541,KINGS,Other,40.634922,-73.993111,,,254953
-8228872.45789806,4977987.39748389,1618000,Akropolis Meat Market,31-04 30th Ave,,Queens,NY,11102,    ,QUEENS,Other,40.766678,-73.921219,,,254954
-8214435.98973453,4965143.26158355,1615752,Sutphin 119 Grocery Corp,11901 Sutphin Blvd,,Jamaica,NY,11434,2047,QUEENS,Convenience Store,40.679234,-73.791534,,,254966
-8782175.4115344,5333811.20193667,1624128,Dollar General 25296,2803 Saunders Settlement Rd,,Sanborn,NY,14132,9450,NIAGARA,Other,43.143314,-78.891624,,,254970
-8218143.26273642,4992896.1519784,1657736,Dallas BBQ Co-op City,2160 Bartow Ave,,Bronx,NY,10475,4616,BRONX,Restaurant Meals Program,40.868034,-73.824837,,,254972
-8775163.61944831,5304092.50438326,1619775,Lasalle Market LLC,3063 Main St,,Buffalo,NY,14214,1303,ERIE,Convenience Store,42.948212,-78.828636,,,254974
-8820978.26907919,5175365.54278587,1615149,Biodome Project,207 Pine St,,Jamestown,NY,14701,5442,CHAUTAUQUA,Convenience Store,42.095966,-79.240196,,,254981
-8228041.01262132,4958755.0903549,1621624,Nickys Jamaican Cuisine,766 E 80th St,,Brooklyn,NY,11236,3514,KINGS,Restaurant Meals Program,40.6357,-73.91375,,,254989
-8228060.49353221,4958605.1723223,1621698,C-town,7812 Flatlands Ave,,Brooklyn,NY,11236,3530,KINGS,Supermarket,40.634678,-73.913925,,,254993
-8237366.24636508,4962501.73285007,1657384,740 Fresh Deli & Grocery Inc,740 4th Ave,,Brooklyn,NY,11232,1248,KINGS,Convenience Store,40.661236,-73.99752,,,254999
