fns_record_id,store_name,store_type,street_address,city,borough,zip_code,county,state,latitude,longitude
1567182,Castle Hill Deals Inc.,Convenience Store,650 Castle Hill Ave,Bronx,Bronx,10473,BRONX,NY,40.819916,-73.847862
1534321,Forest Polish Deli And Grocery Incorporated,Convenience Store,5849 69th Ave,Ridgewood,Queens,11385,QUEENS,NY,40.701836,-73.900864
1533489,579 Bread And Butter Corp.,Convenience Store,579 Main St,New York,Manhattan,10044,NEW YORK,NY,40.762634,-73.949509
1242168,Ave. L Superette Inc.,Convenience Store,8821 Avenue L,Brooklyn,Brooklyn,11236,KINGS,NY,40.634727,-73.901459
1534367,Seaview Deli At 2124 Corp.,Convenience Store,2124 Rockaway Pkwy,Brooklyn,Brooklyn,11236,KINGS,NY,40.631474,-73.887672
1619814,Xinxin Grocery 1 Inc,Convenience Store,41-86 Bowne Street,Flushing,Queens,11355,QUEENS,NY,40.757347,-73.822456
1534380,Nunu Ethiopian Traditional Coffee Clothing & Produ,Other,2100 Amsterdam Ave,New York,Manhattan,10032,NEW YORK,NY,40.837414,-73.938942
1534085,Our Village Bakery & Restaurant Corp,Convenience Store,12325 Jamaica Ave,Richmond Hill,Queens,11418,QUEENS,NY,40.700909,-73.826515
1582137,P & P Meat Market Inc,Grocery Store,90 W 165th St,Bronx,Bronx,10452,BRONX,NY,40.834045,-73.927734
1534190,Tropical Food Center,Convenience Store,69 Victory Blvd,Staten Island,Staten Island,10301,RICHMOND,NY,40.638378,-74.078354
1066112,Mt Eden Grocery Corp. 1,Convenience Store,5 E Mount Eden Ave,Bronx,Bronx,10452,BRONX,NY,40.844349,-73.914474
1534385,Gnn Deli Corp,Convenience Store,1133 Brighton Beach Ave,Brooklyn,Brooklyn,11235,KINGS,NY,40.577843,-73.955757
1266178,Rosita Mexicana,Convenience Store,61-04 37th Avenue,Woodside,Queens,11377,QUEENS,NY,40.749382,-73.90139
1534418,Satmar Meat,Specialty Store,823 Bedford Ave,Brooklyn,Brooklyn,11205,KINGS,NY,40.695728,-73.956207
1288055,Euro Food Market Max,Grocery Store,6855 Forest Avenue,Ridgewood,Queens,11385,QUEENS,NY,40.702335,-73.900871
1585720,Alekwan Corp,Specialty Store,774 3rd Ave,Brooklyn,Brooklyn,11232,KINGS,NY,40.661194,-74.000977
1119291,Papa Firo Grocery Corp.,Grocery Store,109 3rd Ave,Brooklyn,Brooklyn,11217,KINGS,NY,40.682873,-73.982338
1579352,La Flota Deli Bk Corp,Convenience Store,1018 Belmont Ave,Brooklyn,Brooklyn,11208,KINGS,NY,40.67408,-73.871361
1576505,21st Street Marketplace Inc,Grocery Store,2816 21st St,Astoria,Queens,11102,QUEENS,NY,40.770794,-73.927322
1187679,Southside Grocery Corp,Convenience Store,163 S 4th St,Brooklyn,Brooklyn,11211,KINGS,NY,40.711456,-73.961655
1266103,Halal Deli Mart,Convenience Store,1475 West Ave,Bronx,Bronx,10462,BRONX,NY,40.836563,-73.86161
1534507,108 Street Deli & Grocery Inc,Convenience Store,3601 108th St,Corona,Queens,11368,QUEENS,NY,40.754578,-73.860245
1266315,La Estrellita Mexican Grocery Inc,Grocery Store,213 E 198th St,Bronx,Bronx,10458,BRONX,NY,40.869793,-73.890144
1113839,Avner Kosher Fish Market Inc.,Specialty Store,521 Kings Hwy,Brooklyn,Brooklyn,11223,KINGS,NY,40.604439,-73.970276
924690,Irinas Food Inc,Grocery Store,582 Midland Ave,Staten Island,Staten Island,10306,RICHMOND,NY,40.572132,-74.093018
929237,7-Eleven 1123,Convenience Store,1381 Atlantic Ave,Brooklyn,Brooklyn,11216,KINGS,NY,40.678318,-73.944298
1059507,DK Fish Market Inc,Specialty Store,2921 Glenwood Road,Brooklyn,Brooklyn,11210,KINGS,NY,40.634007,-73.948044
908506,Gourmet Boutique of NY LLC,Other,3688 Nostrand Ave,Brooklyn,Brooklyn,11229,KINGS,NY,40.594059,-73.940857
939532,4158 Meat Market Inc,Grocery Store,4158 White Plains Rd,Bronx,Bronx,10466,BRONX,NY,40.892323,-73.857758
1199240,Old Fashion Butcher Shop,Specialty Store,2350 Steinway St,Astoria,Queens,11105,QUEENS,NY,40.77002,-73.909569
1018665,23rd St General Market & Deli Corp,Convenience Store,713 4th Ave,Brooklyn,Brooklyn,11232,KINGS,NY,40.661667,-73.996651
1220194,Jamaica Poultry Corp,Specialty Store,20712 Jamaica Ave,Queens Village,Queens,11428,QUEENS,NY,40.714252,-73.752533
1026423,City Plaza Meat II Corp,Grocery Store,592 Sutter Ave,Brooklyn,Brooklyn,11207,KINGS,NY,40.66909,-73.896423
1093579,Segundo Juncal Enterprises Corp,Convenience Store,4810 69th St,Woodside,Queens,11377,QUEENS,NY,40.737976,-73.896095
1041886,7-Eleven 35314A 35314A,Convenience Store,5092 Northern Blvd,Long Island City,Queens,11101,QUEENS,NY,40.752647,-73.91082
1104815,Jes Fish & Seafood Corp,Specialty Store,4224 Avenue D,Brooklyn,Brooklyn,11203,KINGS,NY,40.641682,-73.936241
1097384,Met Food,Grocery Store,8210 5th Ave,Brooklyn,Brooklyn,11209,KINGS,NY,40.624157,-74.024994
990840,94 St Grocery Corp,Convenience Store,3562 94th St,Jackson Heights,Queens,11372,QUEENS,NY,40.751129,-73.873322
1210434,Bushwick Deli Corp.,Grocery Store,1486 Bushwick Ave,Brooklyn,Brooklyn,11207,KINGS,NY,40.683144,-73.907028
1057910,Chi African Food Market LLC,Other,18713 Linden Blvd,Saint Albans,Queens,11412,QUEENS,NY,40.692131,-73.764954
1254986,Anly & Madaly Deli-grocery Inc,Convenience Store,1365 Findlay Ave,Bronx,Bronx,10456,BRONX,NY,40.836857,-73.909744
1113615,C & T Deli Grocery Store Inc,Convenience Store,2275 Washington Ave,Bronx,Bronx,10457,BRONX,NY,40.855087,-73.893456
1275242,Temal 99 Cent And Up Store,Grocery Store,132-09 120th Ave,Queens,Queens,11420,QUEENS,NY,40.674965,-73.805901
1300638,Carniceria La Chiquita Inc,Grocery Store,11611 Jamaica Ave,Richmond Hill,Queens,11418,QUEENS,NY,40.699318,-73.832916
904654,Los Primos Grocery,Convenience Store,105 Central Ave,Brooklyn,Brooklyn,11206,KINGS,NY,40.700562,-73.929008
1260863,Clasico Grocery Corp,Convenience Store,343 Knickerbocker Ave,Brooklyn,Brooklyn,11237,KINGS,NY,40.700974,-73.922112
977576,New European Market,Grocery Store,810 Morris Park Ave,Bronx,Bronx,10462,BRONX,NY,40.845909,-73.862038
1187773,Webster Ave Gourmet Deli Corp,Convenience Store,375 E 188th St,Bronx,Bronx,10458,BRONX,NY,40.860077,-73.893333
1237777,Ultimate State Deli Corp,Convenience Store,25 3rd Ave,Brooklyn,Brooklyn,11217,KINGS,NY,40.685841,-73.980316
1205145,7 Eleven Store 36950A,Convenience Store,708 Brighton Beach Ave,Brooklyn,Brooklyn,11235,KINGS,NY,40.577808,-73.960426
1554013,Juri Natural Market 3 Corp,Convenience Store,318 Tompkins Ave,Brooklyn,Brooklyn,11216,KINGS,NY,40.686771,-73.944733
1260428,Shraddha 44 Inc,Convenience Store,4402 28th Ave,Astoria,Queens,11103,QUEENS,NY,40.763813,-73.910469
1560045,Lucky Deli Grocery Ii Corp.,Convenience Store,591 Sutter Ave,Brooklyn,Brooklyn,11207,KINGS,NY,40.669231,-73.896988
1188298,Nostrand Houses Pharmacy,Convenience Store,3031 Avenue V,Brooklyn,Brooklyn,11229,KINGS,NY,40.598774,-73.937218
1571581,Maria's Beautiful Arrangements Inc.,Grocery Store,2402 Stillwell Ave,Brooklyn,Brooklyn,11223,KINGS,NY,40.588734,-73.983948
1030371,Tremont Gourmet Deli and Grocery Inc,Convenience Store,851 E Tremont Ave,Bronx,Bronx,10460,BRONX,NY,40.843346,-73.886635
872126,El Manantial Grocery Store Inc,Convenience Store,180 Audubon Ave,New York,Manhattan,10033,NEW YORK,NY,40.844124,-73.935905
1270554,Adum African Market Inc.,Grocery Store,261 E 167th St,Bronx,Bronx,10456,BRONX,NY,40.833469,-73.91452
1276253,Healthy Bites Gourmet Corp,Convenience Store,376 Lafayette Ave,Brooklyn,Brooklyn,11238,KINGS,NY,40.688805,-73.96035
1171751,Long Fa Market Inc.,Grocery Store,4423 8th Ave,Brooklyn,Brooklyn,11220,KINGS,NY,40.64399,-74.000679
1029253,Last Stop Fresh Meat & Fruit Market,Grocery Store,6223 5th Ave,Brooklyn,Brooklyn,11220,KINGS,NY,40.637859,-74.017792
1171351,Mixteca Deli Corp,Grocery Store,3620 13th Ave,Brooklyn,Brooklyn,11218,KINGS,NY,40.641987,-73.985092
1260375,Sims pharmacy,Convenience Store,1711 Pitkin Ave,Brooklyn,Brooklyn,11212,KINGS,NY,40.669838,-73.910004
1303169,Al-zabiha Halal Meat Inc,Specialty Store,26008 Hillside Ave,Glen Oaks,Queens,11004,QUEENS,NY,40.73732,-73.708023
1106174,48 Bodega Inc,Convenience Store,4720A Broadway,Astoria,Queens,11103,QUEENS,NY,40.755943,-73.912827
1106298,Soundview 99 Plus Inc,Convenience Store,253-263 Soundview Avenue,Bronx,Bronx,10473,BRONX,NY,40.811108,-73.856163
1086317,7901 Lucky Market Corp,Convenience Store,7901 37th Ave,Jackson Heights,Queens,11372,QUEENS,NY,40.749527,-73.886635
1033797,Big Time Produce,Grocery Store,1361 Forest Ave,Staten Island,Staten Island,10302,RICHMOND,NY,40.625805,-74.134918
1166571,New Star Fruit Inc,Grocery Store,17 Newkirk Plz,Brooklyn,Brooklyn,11226,KINGS,NY,40.634804,-73.962593
1246981,Gwq Roebling Food Corp/Brooklyn Bodega,Grocery Store,340 Roebling St,Brooklyn,Brooklyn,11211,KINGS,NY,40.708229,-73.961227
1217671,Southern Blvd Farm Corp.,Grocery Store,1700 Southern Blvd,Bronx,Bronx,10460,BRONX,NY,40.836475,-73.888252
1570545,Seaview Super Saving Incorporated,Grocery Store,9738 Seaview Ave,Brooklyn,Brooklyn,11236,KINGS,NY,40.634308,-73.888199
1135951,New Five Star 88 Inc,Convenience Store,6505 14th Ave,Brooklyn,Brooklyn,11219,KINGS,NY,40.624374,-73.999413
941993,La Joya Food Market Corp - Associated,Grocery Store,103 Hegeman Ave,Brooklyn,Brooklyn,11212,KINGS,NY,40.6562,-73.907982
1278690,Food Cart Inc,Grocery Store,675 Coney Island Ave,Brooklyn,Brooklyn,11218,KINGS,NY,40.640961,-73.969261
1585640,Bello's American Corp,Grocery Store,1445 Rockaway Pkwy,Brooklyn,Brooklyn,11236,KINGS,NY,40.644928,-73.901886
799375,NEW BEST FRUIT MARKET INC,Grocery Store,1530 Flatbush Ave,Brooklyn,Brooklyn,11210,KINGS,NY,40.633568,-73.948502
1076715,Sam King Inc.,Specialty Store,23421 Merrick Blvd,Rosedale,Queens,11422,QUEENS,NY,40.674454,-73.735596
1535014,New Heights Foods Corp.,Convenience Store,1705 Dr Martin L King Jr Blvd,Bronx,Bronx,10453,BRONX,NY,40.849335,-73.917358
1156959,216 Sal Deli & Grocery Corp.,Convenience Store,216 Avenue B,New York,Manhattan,10009,NEW YORK,NY,40.72884,-73.978516
1145652,91-06 Green Grocery Inc,Grocery Store,9106 Sutphin Blvd,Jamaica,Queens,11435,QUEENS,NY,40.700981,-73.807877
1205539,Prestige Meat Market,Grocery Store,3715 Nostrand Ave,Brooklyn,Brooklyn,11235,KINGS,NY,40.592949,-73.940376
1643457,SA Gourmet Deli I Corp,Convenience Store,472 Ridgewood Ave,Brooklyn,Brooklyn,11208,KINGS,NY,40.685658,-73.871338
1137802,Af Riverdale Meat Market Corp,Grocery Store,5587 Broadway,Bronx,Bronx,10463,BRONX,NY,40.879318,-73.904739
1278650,Hudson & Charles Uws Inc/Hudson & Charles,Grocery Store,555 Amsterdam Ave,New York,Manhattan,10024,NEW YORK,NY,40.788216,-73.974586
1220894,Corona Live Poultry Market Inc,Specialty Store,10925 46th Ave,Corona,Queens,11368,QUEENS,NY,40.748009,-73.854637
970239,Joe's Gourmet Health Deli Inc - Joe's G-H Deli,Convenience Store,3161 Broadway,New York,Manhattan,10027,NEW YORK,NY,40.814785,-73.959137
1181782,Adam's Deli On The Corner II Corp,Convenience Store,121 Avenue S,Brooklyn,Brooklyn,11223,KINGS,NY,40.600876,-73.981117
1307561,Ohs Mini Market,Convenience Store,227A Nassau Ave,Brooklyn,Brooklyn,11222,KINGS,NY,40.725784,-73.943283
817201,Sanbra African Market,Grocery Store,861 E Tremont Ave,Bronx,Bronx,10460,BRONX,NY,40.843079,-73.886353
1288451,15 Island Deli Grocery Inc.,Convenience Store,15 Corson Ave,Staten Island,Staten Island,10301,RICHMOND,NY,40.638222,-74.079422
939768,Rio Supermarket,Grocery Store,3215 36th Ave,Astoria,Queens,11106,QUEENS,NY,40.755943,-73.928368
1199649,126 Food Corp,Convenience Store,12604 Jamaica Ave,Richmond Hill,Queens,11418,QUEENS,NY,40.701118,-73.824562
1190542,Izzy Grocery Inc,Convenience Store,291 E Gun Hill Rd,Bronx,Bronx,10467,BRONX,NY,40.879272,-73.87468
1535135,Vii Stars Fish Market Inc,Specialty Store,837 Franklin Ave,Brooklyn,Brooklyn,11225,KINGS,NY,40.669632,-73.958183
1257944,Jaiteh Kaba LLC,Grocery Store,1514 Watson Ave,Bronx,Bronx,10472,BRONX,NY,40.82597,-73.878838
1304840,Bombom Deli Grocery Corp,Convenience Store,4760 45th St,Woodside,Queens,11377,QUEENS,NY,40.739559,-73.920494
1535157,Jersey St Convenience Corp,Convenience Store,427 Jersey St,Staten Island,Staten Island,10301,RICHMOND,NY,40.63797,-74.087257
1204597,Don Jose Mexican's Grocery Inc,Grocery Store,216 Saint Anns Ave,Bronx,Bronx,10454,BRONX,NY,40.806423,-73.917717
1277182,Joy's Deli Grocery Ii Corp,Grocery Store,1481 Westchester Ave,Bronx,Bronx,10472,BRONX,NY,40.82848,-73.880882
893395,Steinbergs Bakery,Specialty Store,153 Clymer St,Brooklyn,Brooklyn,11211,KINGS,NY,40.706772,-73.963501
1611809,El Barrio Deli Superette,Grocery Store,1858 Lexington Ave,New York,Manhattan,10029,NEW YORK,NY,40.7981,-73.942177
1611795,Moynamati Supermarket Corporation,Grocery Store,2755 Pitkin Ave,Brooklyn,Brooklyn,11208,KINGS,NY,40.675747,-73.870468
1535230,Gng European Grocery Inc.,Convenience Store,1005 Mace Ave,Bronx,Bronx,10469,BRONX,NY,40.863178,-73.858513
1534923,Arw Deli Grocery Corp,Convenience Store,165 Lincoln Ave,Bronx,Bronx,10454,BRONX,NY,40.80925,-73.92865
939602,Don Panchito Meat Market Inc,Grocery Store,114 Victory Blvd,Staten Island,Staten Island,10301,RICHMOND,NY,40.637413,-74.080193
1610645,Mm Grocery And Convenience Inc,Other,94 Victory Blvd,Staten Island,Staten Island,10301,RICHMOND,NY,40.637737,-74.079636
1005507,Mediterranean Foods,Grocery Store,19615 Northern Blvd,Flushing,Queens,11358,QUEENS,NY,40.758007,-73.785278
1049521,7-Eleven Store 21826G,Convenience Store,8164 Lefferts Blvd,Kew Gardens,Queens,11415,QUEENS,NY,40.707882,-73.831009
1282750,West 10 Grocery Inc,Convenience Store,97 Avenue S,Brooklyn,Brooklyn,11223,KINGS,NY,40.60088,-73.98204
958883,Hermanos Acosta Food Corp,Convenience Store,166 Manhattan Ave,Brooklyn,Brooklyn,11206,KINGS,NY,40.708534,-73.944817
1279648,Kim's Fish Market,Specialty Store,1049 Nostrand Ave,Brooklyn,Brooklyn,11225,KINGS,NY,40.662685,-73.950783
1123054,Weingarten Brothers Fish Store,Specialty Store,175 Lee Ave,Brooklyn,Brooklyn,11211,KINGS,NY,40.702652,-73.956482
1134685,Broadway Stop N Go Grocery Inc.,Convenience Store,5311 Broadway,Woodside,Queens,11377,QUEENS,NY,40.753582,-73.907227
1610611,El Novillo Meat #3,Grocery Store,3381 Fulton St,Brooklyn,Brooklyn,11208,KINGS,NY,40.684162,-73.870827
1235038,Rockaway Gourmet & Grocery Corp.,Convenience Store,9627 Farragut Rd,Brooklyn,Brooklyn,11236,KINGS,NY,40.646557,-73.904144
1185448,Flushing Halal Meat Market Inc,Other,4337 Main St,Flushing,Queens,11355,QUEENS,NY,40.75153,-73.826042
1280092,Whitestone Enterprises I Inc.,Convenience Store,117-01 Springfield Blvd.,Cambria Heights,Queens,11411,QUEENS,NY,40.69614,-73.74353
1272241,1 Gourmet Deli 65,Convenience Store,6542 Woodside Ave,Woodside,Queens,11377,QUEENS,NY,40.743221,-73.898582
1190003,Mercedes Grocery Corp,Convenience Store,5 W Mosholu Pkwy N,Bronx,Bronx,10467,BRONX,NY,40.880646,-73.883896
1016334,Josmar Mini Market Corp,Grocery Store,775 E 149th St,Bronx,Bronx,10455,BRONX,NY,40.813046,-73.907379
1289883,Billy's Marketplace,Grocery Store,870 Cypress Ave,Ridgewood,Queens,11385,QUEENS,NY,40.699341,-73.905067
1111337,A & H Mini Market Corp,Grocery Store,323 Ralph Ave,Brooklyn,Brooklyn,11233,KINGS,NY,40.677986,-73.921577
1173153,El Conuquito Corp,Grocery Store,2946 Fulton St,Brooklyn,Brooklyn,11207,KINGS,NY,40.679485,-73.886032
1140649,Asian Supermarket And Halal Meat Inc,Grocery Store,2757 Pitkin Ave,Brooklyn,Brooklyn,11208,KINGS,NY,40.675758,-73.870384
1185367,La Autentica Nueva Palma Meat Market Corp,Grocery Store,3329 Fulton St,Brooklyn,Brooklyn,11208,KINGS,NY,40.683487,-73.872803
1217379,Dom Grocery Corp,Grocery Store,2911 Fulton St,Brooklyn,Brooklyn,11207,KINGS,NY,40.67923,-73.887192
1578965,Bj's Grocery And Deli,Convenience Store,8602 101st Ave,Ozone Park,Queens,11416,QUEENS,NY,40.682014,-73.853493
1092007,Elnile Meat Market Inc - Al-Noor Halal Meat & Groc,Grocery Store,2502 Steinway St,Astoria,Queens,11103,QUEENS,NY,40.768009,-73.91198
1308395,Adrian Grocery Store Inc,Convenience Store,51 E 183rd St,Bronx,Bronx,10453,BRONX,NY,40.858448,-73.902611
1583683,The Ocean Deli & Grill Corp I,Convenience Store,1925 Church Ave,Brooklyn,Brooklyn,11226,KINGS,NY,40.650116,-73.961472
1652300,Carniceria Los Primos Inc.,Grocery Store,5611 Catalpa Ave,Ridgewood,Queens,11385,QUEENS,NY,40.700554,-73.904739
1656245,Bringing Bodegas Back,Convenience Store,6402 Myrtle Ave,Glendale,Queens,11385,QUEENS,NY,40.700878,-73.892311
1652391,Tasty Bite Deli & Grill 1 Corp,Convenience Store,7422 Jamaica Ave,Woodhaven,Queens,11421,QUEENS,NY,40.691212,-73.867172
1585253,Middle Village Fish Market Inc,Specialty Store,7557 Metropolitan Ave,Middle Village,Queens,11379,QUEENS,NY,40.71323,-73.875488
1577367,Kaba Food Market Inc,Grocery Store,148-19 Hillside Ave,Jamaica,Queens,11435,QUEENS,NY,40.706333,-73.80825
1535385,La Bodega Food Corp,Convenience Store,11427 135th Ave,South Ozone Park,Queens,11420,QUEENS,NY,40.671474,-73.825294
1535401,Alfred Deli Grocery Corp.,Convenience Store,1849 Anthony Ave,Bronx,Bronx,10457,BRONX,NY,40.847515,-73.903831
1249829,64 Fulton St Food Corp,Convenience Store,64 Fulton St,New York,Manhattan,10038,NEW YORK,NY,40.70882,-74.005173
1535407,Deli Cafe & Juice Bar Ny Corporation,Convenience Store,1720 Sheepshead Bay Rd,Brooklyn,Brooklyn,11235,KINGS,NY,40.585575,-73.951767
1036095,New Zhong Hua Market Inc.,Specialty Store,5709 8th Ave,Brooklyn,Brooklyn,11220,KINGS,NY,40.636909,-74.008018
1654192,U Turn Organic Deli Corp,Convenience Store,951 Wyckoff Ave,Ridgewood,Queens,11385,QUEENS,NY,40.696758,-73.905922
1535450,Sisi Family Deli Corp,Grocery Store,531 E Tremont Ave,Bronx,Bronx,10457,BRONX,NY,40.846752,-73.895966
1282916,Narciso Fruits & Vegetables,Other,1040 Grand Concourse,Bronx,Bronx,10456,BRONX,NY,40.8311,-73.919983
1076102,Highline Deli Ii Corp,Convenience Store,83 Canal St,New York,Manhattan,10002,NEW YORK,NY,40.715389,-73.993103
1036632,Al-Haqq Pharmacy,Other,7507 101st Ave,Ozone Park,Queens,11416,QUEENS,NY,40.679726,-73.862213
1658114,Bronx Fresh Deli Corp.,Convenience Store,1307 Boston Rd,Bronx,Bronx,10456,BRONX,NY,40.831497,-73.900101
1648247,Wyckoff Convenience Store Inc,Convenience Store,919 Wyckoff Ave,Ridgewood,Queens,11385,QUEENS,NY,40.696888,-73.906143
1173130,Gr 109 Grocery Corp /Pioneer Supermarket,Grocery Store,10209 Northern Blvd,Corona,Queens,11368,QUEENS,NY,40.757618,-73.866127
915226,Khaim's Kosher Meat Store Inc,Specialty Store,6360 Saunders St,Rego Park,Queens,11374,QUEENS,NY,40.729313,-73.863159
1270715,My Deli Store Candy 2 & Grocery Corp,Convenience Store,1201 Castle Hill Ave,Bronx,Bronx,10462,BRONX,NY,40.832104,-73.851128
1615125,7 Expressway Deli & Grill,Grocery Store,10868 Roosevelt Ave,Corona,Queens,11368,QUEENS,NY,40.751335,-73.856178
1195114,Bayparkway Food Inc,Other,320 Kings Hwy,Brooklyn,Brooklyn,11223,KINGS,NY,40.604923,-73.978355
1152725,Shop Fair,Grocery Store,2222 Pitkin Ave,Brooklyn,Brooklyn,11207,KINGS,NY,40.672554,-73.890503
1131225,Bakery Rosarina Corp,Specialty Store,5219B Broadway,Bronx,Bronx,10463,BRONX,NY,40.875019,-73.909508
1347354,Mcgraw Pharmacy N/A,Grocery Store,2048 McGraw Ave,Bronx,Bronx,10462,BRONX,NY,40.83543,-73.856155
1245954,Licey Deli Grocery,Convenience Store,1493 Zerega Ave,Bronx,Bronx,10462,BRONX,NY,40.837929,-73.848404
859256,Mega Mini Mart Inc.,Convenience Store,14412 Guy r Brewer Blvd,Jamaica,Queens,11434,QUEENS,NY,40.668617,-73.772232
1183336,Good Morning Deli & Grocery Corp,Convenience Store,303 Dean Street,Brooklyn,Brooklyn,11217,KINGS,NY,40.6842,-73.981865
1297785,7 Eleven Store 39875A,Other,589 8th Ave,New York,Manhattan,10018,NEW YORK,NY,40.755226,-73.991302
1105940,Cypress Express Deli Inc,Convenience Store,7924 Cypress Ave,Glendale,Queens,11385,QUEENS,NY,40.694164,-73.897591
1304633,Ash-shams Halal Meat Market And Grocery Inc,Grocery Store,13103 Rockaway Blvd,South Ozone Park,Queens,11420,QUEENS,NY,40.675037,-73.807266
1063154,Siddhi Food Inc,Convenience Store,3420 Quentin Rd,Brooklyn,Brooklyn,11234,KINGS,NY,40.614006,-73.937714
1113031,Mega Seafood Ii Corp.,Specialty Store,2500 Webster Ave,Bronx,Bronx,10458,BRONX,NY,40.860855,-73.891998
1125450,Walle Deli Grill Corp,Convenience Store,2714A Beverley Rd,Brooklyn,Brooklyn,11226,KINGS,NY,40.644905,-73.951645
1168026,Sweet Island,Grocery Store,1214 Avenue U,Brooklyn,Brooklyn,11229,KINGS,NY,40.598358,-73.959663
1254814,Kim's Good Farm Inc,Grocery Store,1103 Rutland Rd,Brooklyn,Brooklyn,11212,KINGS,NY,40.664726,-73.923309
1294158,Choi Vegetable & Grocery Inc,Grocery Store,36-01 164th St,Flushing,Queens,11358,QUEENS,NY,40.762638,-73.801659
1157229,Quality Live Poulry Corp. V,Specialty Store,12201 Rockaway Blvd,South Ozone Park,Queens,11420,QUEENS,NY,40.675812,-73.815559
1357780,Bro's Best Produce Corp,Grocery Store,7808 5th Ave,Brooklyn,Brooklyn,11209,KINGS,NY,40.627106,-74.023788
1289673,Morgan Gourmet Deli Corp,Convenience Store,1418 E Gun Hill Rd,Bronx,Bronx,10469,BRONX,NY,40.869545,-73.844643
902290,Fruit Tree Corp d/b/a Big Banana,Other,1709 Kings Hwy,Brooklyn,Brooklyn,11229,KINGS,NY,40.609753,-73.956085
1272448,Cypress 138 Deli Grocery Corp,Grocery Store,251 Cypress Ave,Bronx,Bronx,10454,BRONX,NY,40.805836,-73.91436
1449179,One 4 All Mini Market & Deli Inc.,Convenience Store,1862 3rd Ave,New York,Manhattan,10029,NEW YORK,NY,40.789486,-73.946419
1039960,King Deli Of The Island Corp,Convenience Store,99 Water St,Staten Island,Staten Island,10304,RICHMOND,NY,40.627129,-74.077332
1577495,Brando Grocery Deli Inc,Grocery Store,216 Ridgewood Ave,Brooklyn,Brooklyn,11208,KINGS,NY,40.683304,-73.880836
1108133,C K Zheng Inc,Convenience Store,6321 17th Ave,Brooklyn,Brooklyn,11204,KINGS,NY,40.621174,-73.991585
982025,Kang Yi Inc,Grocery Store,4002 5th Ave,Brooklyn,Brooklyn,11232,KINGS,NY,40.650703,-74.004707
1085996,El Nuevo Pueblo Inc,Grocery Store,4921 5th Ave,Brooklyn,Brooklyn,11220,KINGS,NY,40.645172,-74.010048
1588506,Bay Root Meats Inc,Grocery Store,7813 5th Ave,Brooklyn,Brooklyn,11209,KINGS,NY,40.626778,-74.023575
1129310,7 Eleven Store 35621A,Convenience Store,368 8th Avenue,New York,Manhattan,10001,NEW YORK,NY,40.74865,-73.996002
1141162,You Jia Food Inc,Grocery Store,4702 7th Ave,Brooklyn,Brooklyn,11220,KINGS,NY,40.644062,-74.004257
1276728,Los Platanitos Grocery & Deli Corp,Convenience Store,262 Wyckoff Ave,Brooklyn,Brooklyn,11237,KINGS,NY,40.700268,-73.912445
1109348,Jersey Corner Store Inc,Convenience Store,506 Richmond Ter,Staten Island,Staten Island,10301,RICHMOND,NY,40.646442,-74.089104
1664503,Yammy Gourmet Deli Corp,Convenience Store,1589 Watson Ave,Bronx,Bronx,10472,BRONX,NY,40.826611,-73.874756
1107025,Homecrest V&i Pharmacy Inc.,Convenience Store,1826 Gravesend Neck Rd,Brooklyn,Brooklyn,11229,KINGS,NY,40.596008,-73.952141
1148436,Vege East Inc.,Other,4546 162nd St,Flushing,Queens,11358,QUEENS,NY,40.755089,-73.804832
1270984,Always Sunny Grocery Llc,Convenience Store,3945 43rd Ave,Sunnyside,Queens,11104,QUEENS,NY,40.745647,-73.924545
1254289,Romark Universal Food LLC,Grocery Store,9748 63 Rd,Rego Park,Queens,11374,QUEENS,NY,40.731636,-73.859482
1302915,7955 Ae Company Inc,Other,2321 86th St,Brooklyn,Brooklyn,11214,KINGS,NY,40.600342,-73.990799
1172431,77 Gourmet Deli Inc 1,Grocery Store,7720 101st Ave,Ozone Park,Queens,11416,QUEENS,NY,40.680275,-73.859932
1291467,Catracho Deli Grocery Inc,Convenience Store,6823 20th Ave,Brooklyn,Brooklyn,11204,KINGS,NY,40.614304,-73.988121
993425,63 Super Mart Inc DBA Fresh Value  Marketplace,Grocery Store,9507 63rd Dr,Rego Park,Queens,11374,QUEENS,NY,40.729412,-73.862846
1657394,Mart 333 Deli Corp,Convenience Store,259 E 167th St,Bronx,Bronx,10456,BRONX,NY,40.833591,-73.914551
1656161,Gourmet 2 Go Deli & Grill Corp,Convenience Store,1088 Washington Ave,Bronx,Bronx,10456,BRONX,NY,40.828323,-73.908401
1658467,Los Rosas Deli And Grocery Inc.,Convenience Store,1414 Forest Ave,Staten Island,Staten Island,10302,RICHMOND,NY,40.624878,-74.135902
1054345,Ali Supermarket Inc,Grocery Store,1860 Westchester Ave,Bronx,Bronx,10472,BRONX,NY,40.832672,-73.863503
1063605,Win Sea Food Market Inc.,Specialty Store,218 Canal St,New York,Manhattan,10013,NEW YORK,NY,40.71719,-73.999298
1647889,Kluchik Pharmacy,Convenience Store,191 Neptune Ave,Brooklyn,Brooklyn,11235,KINGS,NY,40.581966,-73.960564
1047788,K R R Dollar Inc,Other,3700 Nostrand Ave,Brooklyn,Brooklyn,11235,KINGS,NY,40.593513,-73.94075
